nav_id,amfi_code,date_id,nav
38940,120504,20221216,67.9406
38941,120504,20221217,67.9406
38942,120504,20221218,67.9406
38943,120504,20221219,67.586
38944,120504,20221220,67.5612
38945,120504,20221221,68.4843
38946,120504,20221222,68.8277
38947,120504,20221223,67.8814
38948,120504,20221224,67.8814
38949,120504,20221225,67.8814
38950,120504,20221226,66.8648
38951,120504,20221227,66.8614
38952,120504,20221228,66.1842
38953,120504,20221229,66.5982
38954,120504,20221230,66.6574
38955,120504,20221231,66.6574
38956,120504,20230101,66.6574
38957,120504,20230102,66.7892
38958,120504,20230103,66.4084
38959,120504,20230104,67.471
38960,120504,20230105,69.2195
38961,120504,20230106,69.0853
38962,120504,20230107,69.0853
38963,120504,20230108,69.0853
38964,120504,20230109,69.3364
38965,120504,20230110,69.4319
38966,120504,20230111,69.3088
38967,120504,20230112,68.8375
38968,120504,20230113,68.2172
38969,120504,20230114,68.2172
38970,120504,20230115,68.2172
38971,120504,20230116,67.5722
38972,120504,20230117,67.8492
38973,120504,20230118,67.5738
38974,120504,20230119,66.0887
38975,120504,20230120,66.3827
38976,120504,20230121,66.3827
38977,120504,20230122,66.3827
38978,120504,20230123,66.3945
38979,120504,20230124,67.2225
38980,120504,20230125,67.4788
38981,120504,20230126,66.6389
38982,120504,20230127,65.3751
38983,120504,20230128,65.3751
38984,120504,20230129,65.3751
38985,120504,20230130,64.9951
38986,120504,20230131,64.6711
38987,120504,20230201,65.2449
38988,120504,20230202,65.2735
38989,120504,20230203,65.9634
38990,120504,20230204,65.9634
38991,120504,20230205,65.9634
38992,120504,20230206,65.2308
38993,120504,20230207,65.8224
38994,120504,20230208,66.2765
38995,120504,20230209,65.1409
38996,120504,20230210,65.9391
38997,120504,20230211,65.9391
38998,120504,20230212,65.9391
38999,120504,20230213,66.0276
39000,120504,20230214,66.2904
39001,120504,20230215,65.8207
39002,120504,20230216,66.5994
39003,120504,20230217,65.9406
39004,120504,20230218,65.9406
39005,120504,20230219,65.9406
39006,120504,20230220,66.4605
39007,120504,20230221,66.9778
39008,120504,20230222,66.4391
39009,120504,20230223,67.6463
39010,120504,20230224,67.8196
39011,120504,20230225,67.8196
39012,120504,20230226,67.8196
39013,120504,20230227,68.247
39014,120504,20230228,67.3688
39015,120504,20230301,68.6742
39016,120504,20230302,67.9716
39017,120504,20230303,68.6242
39018,120504,20230304,68.6242
39019,120504,20230305,68.6242
39020,120504,20230306,68.0599
39021,120504,20230307,67.7243
39022,120504,20230308,68.2322
39023,120504,20230309,68.8889
39024,120504,20230310,68.156
39025,120504,20230311,68.156
39026,120504,20230312,68.156
39027,120504,20230313,68.8501
39028,120504,20230314,69.5234
39029,120504,20230315,68.9863
39030,120504,20230316,70.0019
39031,120504,20230317,69.1439
39032,120504,20230318,69.1439
39033,120504,20230319,69.1439
39034,120504,20230320,68.7994
39035,120504,20230321,69.1263
39036,120504,20230322,68.6433
39037,120504,20230323,68.8387
39038,120504,20230324,69.0208
39039,120504,20230325,69.0208
39040,120504,20230326,69.0208
39041,120504,20230327,68.9426
39042,120504,20230328,69.4864
39043,120504,20230329,69.3824
39044,120504,20230330,69.5601
39045,120504,20230331,70.3033
39046,120504,20230401,70.3033
39047,120504,20230402,70.3033
39048,120504,20230403,70.8317
39049,120504,20230404,71.3613
39050,120504,20230405,70.6781
39051,120504,20230406,71.0426
39052,120504,20230407,70.5307
39053,120504,20230408,70.5307
39054,120504,20230409,70.5307
39055,120504,20230410,69.7741
39056,120504,20230411,69.766
39057,120504,20230412,69.2475
39058,120504,20230413,69.768
39059,120504,20230414,70.3073
39060,120504,20230415,70.3073
39061,120504,20230416,70.3073
39062,120504,20230417,69.1731
39063,120504,20230418,68.705
39064,120504,20230419,67.8612
39065,120504,20230420,67.6198
39066,120504,20230421,67.9268
39067,120504,20230422,67.9268
39068,120504,20230423,67.9268
39069,120504,20230424,67.8168
39070,120504,20230425,67.4998
39071,120504,20230426,68.3134
39072,120504,20230427,66.9734
39073,120504,20230428,67.7429
39074,120504,20230429,67.7429
39075,120504,20230430,67.7429
39076,120504,20230501,67.4533
39077,120504,20230502,67.4416
39078,120504,20230503,67.1633
39079,120504,20230504,68.1186
39080,120504,20230505,67.4178
39081,120504,20230506,67.4178
39082,120504,20230507,67.4178
39083,120504,20230508,67.4596
39084,120504,20230509,67.8091
39085,120504,20230510,66.887
39086,120504,20230511,66.3808
39087,120504,20230512,66.3283
39088,120504,20230513,66.3283
39089,120504,20230514,66.3283
39090,120504,20230515,65.8456
39091,120504,20230516,65.4074
39092,120504,20230517,65.2396
39093,120504,20230518,65.6483
39094,120504,20230519,65.4839
39095,120504,20230520,65.4839
39096,120504,20230521,65.4839
39097,120504,20230522,66.1438
39098,120504,20230523,65.5982
39099,120504,20230524,64.9114
39100,120504,20230525,66.0576
39101,120504,20230526,65.7093
39102,120504,20230527,65.7093
39103,120504,20230528,65.7093
39104,120504,20230529,64.9875
39105,120504,20230530,64.0297
39106,120504,20230531,64.6731
39107,120504,20230601,64.512
39108,120504,20230602,64.401
39109,120504,20230603,64.401
39110,120504,20230604,64.401
39111,120504,20230605,64.3438
39112,120504,20230606,64.9547
39113,120504,20230607,64.8854
39114,120504,20230608,66.2749
39115,120504,20230609,66.3874
39116,120504,20230610,66.3874
39117,120504,20230611,66.3874
39118,120504,20230612,67.0465
39119,120504,20230613,67.5592
39120,120504,20230614,67.5723
39121,120504,20230615,67.2581
39122,120504,20230616,67.4901
39123,120504,20230617,67.4901
39124,120504,20230618,67.4901
39125,120504,20230619,67.8294
39126,120504,20230620,67.5226
39127,120504,20230621,67.6566
39128,120504,20230622,68.4335
39129,120504,20230623,69.7303
39130,120504,20230624,69.7303
39131,120504,20230625,69.7303
39132,120504,20230626,70.2939
39133,120504,20230627,71.4951
39134,120504,20230628,71.136
39135,120504,20230629,71.6147
39136,120504,20230630,72.5025
39137,120504,20230701,72.5025
39138,120504,20230702,72.5025
39139,120504,20230703,71.9687
39140,120504,20230704,71.6981
39141,120504,20230705,72.8431
39142,120504,20230706,72.2566
39143,120504,20230707,71.4439
39144,120504,20230708,71.4439
39145,120504,20230709,71.4439
39146,120504,20230710,72.4505
39147,120504,20230711,73.257
39148,120504,20230712,73.5747
39149,120504,20230713,73.583
39150,120504,20230714,73.3368
39151,120504,20230715,73.3368
39152,120504,20230716,73.3368
39153,120504,20230717,73.5573
39154,120504,20230718,74.6278
39155,120504,20230719,74.8235
39156,120504,20230720,76.3066
39157,120504,20230721,75.7438
39158,120504,20230722,75.7438
39159,120504,20230723,75.7438
39160,120504,20230724,75.7697
39161,120504,20230725,75.5598
39162,120504,20230726,74.8787
39163,120504,20230727,74.8163
39164,120504,20230728,75.1309
39165,120504,20230729,75.1309
39166,120504,20230730,75.1309
39167,120504,20230731,75.518
39168,120504,20230801,77.0172
39169,120504,20230802,77.3732
39170,120504,20230803,78.2024
39171,120504,20230804,78.2883
39172,120504,20230805,78.2883
39173,120504,20230806,78.2883
39174,120504,20230807,79.4966
39175,120504,20230808,81.2379
39176,120504,20230809,81.6614
39177,120504,20230810,80.9914
39178,120504,20230811,80.6419
39179,120504,20230812,80.6419
39180,120504,20230813,80.6419
39181,120504,20230814,80.8844
39182,120504,20230815,81.2526
39183,120504,20230816,81.7968
39184,120504,20230817,82.1718
39185,120504,20230818,82.2193
39186,120504,20230819,82.2193
39187,120504,20230820,82.2193
39188,120504,20230821,81.8015
39189,120504,20230822,82.1337
39190,120504,20230823,83.5315
39191,120504,20230824,84.3298
39192,120504,20230825,84.7721
39193,120504,20230826,84.7721
39194,120504,20230827,84.7721
39195,120504,20230828,85.5895
39196,120504,20230829,85.3539
39197,120504,20230830,85.016
39198,120504,20230831,84.5007
39199,120504,20230901,84.451
39200,120504,20230902,84.451
39201,120504,20230903,84.451
39202,120504,20230904,84.1807
39203,120504,20230905,85.1264
39204,120504,20230906,84.814
39205,120504,20230907,84.2592
39206,120504,20230908,85.7594
39207,120504,20230909,85.7594
39208,120504,20230910,85.7594
39209,120504,20230911,85.4627
39210,120504,20230912,85.6227
39211,120504,20230913,86.0085
39212,120504,20230914,85.1946
39213,120504,20230915,86.1724
39214,120504,20230916,86.1724
39215,120504,20230917,86.1724
39216,120504,20230918,86.7026
39217,120504,20230919,87.9478
39218,120504,20230920,87.4677
39219,120504,20230921,87.5894
39220,120504,20230922,87.665
39221,120504,20230923,87.665
39222,120504,20230924,87.665
39223,120504,20230925,87.9146
39224,120504,20230926,86.8388
39225,120504,20230927,86.9685
39226,120504,20230928,85.9256
39227,120504,20230929,86.2421
39228,120504,20230930,86.2421
39229,120504,20231001,86.2421
39230,120504,20231002,84.6818
39231,120504,20231003,83.3532
39232,120504,20231004,84.0005
39233,120504,20231005,83.6395
39234,120504,20231006,82.9567
39235,120504,20231007,82.9567
39236,120504,20231008,82.9567
39237,120504,20231009,83.935
39238,120504,20231010,84.2213
39239,120504,20231011,84.9154
39240,120504,20231012,84.8347
39241,120504,20231013,86.9082
39242,120504,20231014,86.9082
39243,120504,20231015,86.9082
39244,120504,20231016,86.4908
39245,120504,20231017,87.877
39246,120504,20231018,87.8748
39247,120504,20231019,86.6466
39248,120504,20231020,87.0612
39249,120504,20231021,87.0612
39250,120504,20231022,87.0612
39251,120504,20231023,87.3483
39252,120504,20231024,86.5868
39253,120504,20231025,85.9298
39254,120504,20231026,85.9554
39255,120504,20231027,86.2654
39256,120504,20231028,86.2654
39257,120504,20231029,86.2654
39258,120504,20231030,84.4496
39259,120504,20231031,85.2816
39260,120504,20231101,84.9543
39261,120504,20231102,84.0057
39262,120504,20231103,84.7495
39263,120504,20231104,84.7495
39264,120504,20231105,84.7495
39265,120504,20231106,84.7756
39266,120504,20231107,85.734
39267,120504,20231108,86.1101
39268,120504,20231109,86.1534
39269,120504,20231110,86.0819
39270,120504,20231111,86.0819
39271,120504,20231112,86.0819
39272,120504,20231113,86.4937
39273,120504,20231114,86.2233
39274,120504,20231115,85.6216
39275,120504,20231116,86.1278
39276,120504,20231117,86.0625
39277,120504,20231118,86.0625
39278,120504,20231119,86.0625
39279,120504,20231120,86.1324
39280,120504,20231121,87.0088
39281,120504,20231122,86.9663
39282,120504,20231123,87.0227
39283,120504,20231124,86.6084
39284,120504,20231125,86.6084
39285,120504,20231126,86.6084
39286,120504,20231127,86.9829
39287,120504,20231128,87.2967
39288,120504,20231129,88.0383
39289,120504,20231130,87.635
39290,120504,20231201,87.3269
39291,120504,20231202,87.3269
39292,120504,20231203,87.3269
39293,120504,20231204,87.9845
39294,120504,20231205,88.2259
39295,120504,20231206,87.5688
39296,120504,20231207,88.6294
39297,120504,20231208,87.3568
39298,120504,20231209,87.3568
39299,120504,20231210,87.3568
39300,120504,20231211,88.0085
39301,120504,20231212,87.0768
39302,120504,20231213,88.5828
39303,120504,20231214,87.4294
39304,120504,20231215,88.3679
39305,120504,20231216,88.3679
39306,120504,20231217,88.3679
39307,120504,20231218,88.3499
39308,120504,20231219,88.1102
39309,120504,20231220,88.2999
39310,120504,20231221,88.8392
39311,120504,20231222,88.1789
39312,120504,20231223,88.1789
39313,120504,20231224,88.1789
39314,120504,20231225,87.5919
39315,120504,20231226,88.1406
39316,120504,20231227,86.8682
39317,120504,20231228,86.4664
39318,120504,20231229,88.8623
39319,120504,20231230,88.8623
39320,120504,20231231,88.8623
39321,120504,20240101,88.1523
39322,120504,20240102,89.0952
39323,120504,20240103,88.6817
39324,120504,20240104,89.1267
39325,120504,20240105,89.6887
39326,120504,20240106,89.6887
39327,120504,20240107,89.6887
39328,120504,20240108,90.6329
39329,120504,20240109,90.5197
39330,120504,20240110,92.169
39331,120504,20240111,91.7385
39332,120504,20240112,91.9756
39333,120504,20240113,91.9756
39334,120504,20240114,91.9756
39335,120504,20240115,92.2224
39336,120504,20240116,91.3614
39337,120504,20240117,91.1784
39338,120504,20240118,91.3555
39339,120504,20240119,91.055
39340,120504,20240120,91.055
39341,120504,20240121,91.055
39342,120504,20240122,93.0844
39343,120504,20240123,92.4461
39344,120504,20240124,93.4609
39345,120504,20240125,94.2181
39346,120504,20240126,94.2552
39347,120504,20240127,94.2552
39348,120504,20240128,94.2552
39349,120504,20240129,93.587
39350,120504,20240130,93.0031
39351,120504,20240131,92.627
39352,120504,20240201,91.2267
39353,120504,20240202,90.4696
39354,120504,20240203,90.4696
39355,120504,20240204,90.4696
39356,120504,20240205,89.3405
39357,120504,20240206,90.4539
39358,120504,20240207,90.9956
39359,120504,20240208,91.6758
39360,120504,20240209,92.2006
39361,120504,20240210,92.2006
39362,120504,20240211,92.2006
39363,120504,20240212,92.3841
39364,120504,20240213,93.6302
39365,120504,20240214,93.1753
39366,120504,20240215,93.3111
39367,120504,20240216,93.9764
39368,120504,20240217,93.9764
39369,120504,20240218,93.9764
39370,120504,20240219,92.9357
39371,120504,20240220,95.5579
39372,120504,20240221,95.6313
39373,120504,20240222,95.8006
39374,120504,20240223,96.9184
39375,120504,20240224,96.9184
39376,120504,20240225,96.9184
39377,120504,20240226,97.754
39378,120504,20240227,97.8373
39379,120504,20240228,98.0002
39380,120504,20240229,96.7587
39381,120504,20240301,96.3347
39382,120504,20240302,96.3347
39383,120504,20240303,96.3347
39384,120504,20240304,96.825
39385,120504,20240305,97.255
39386,120504,20240306,98.3588
39387,120504,20240307,98.305
39388,120504,20240308,97.1597
39389,120504,20240309,97.1597
39390,120504,20240310,97.1597
39391,120504,20240311,98.12
39392,120504,20240312,99.4219
39393,120504,20240313,100.2643
39394,120504,20240314,100.1714
39395,120504,20240315,101.1505
39396,120504,20240316,101.1505
39397,120504,20240317,101.1505
39398,120504,20240318,104.3098
39399,120504,20240319,104.4697
39400,120504,20240320,103.3214
39401,120504,20240321,102.8415
39402,120504,20240322,103.4638
39403,120504,20240323,103.4638
39404,120504,20240324,103.4638
39405,120504,20240325,102.0624
39406,120504,20240326,102.2677
39407,120504,20240327,102.6643
39408,120504,20240328,104.1174
39409,120504,20240329,105.3817
39410,120504,20240330,105.3817
39411,120504,20240331,105.3817
39412,120504,20240401,106.2431
39413,120504,20240402,104.2897
39414,120504,20240403,105.1946
39415,120504,20240404,105.9058
39416,120504,20240405,106.1999
39417,120504,20240406,106.1999
39418,120504,20240407,106.1999
39419,120504,20240408,104.6456
39420,120504,20240409,103.9848
39421,120504,20240410,102.9734
39422,120504,20240411,101.2118
39423,120504,20240412,101.2614
39424,120504,20240413,101.2614
39425,120504,20240414,101.2614
39426,120504,20240415,100.6033
39427,120504,20240416,103.0129
39428,120504,20240417,102.9128
39429,120504,20240418,104.1474
39430,120504,20240419,102.7692
39431,120504,20240420,102.7692
39432,120504,20240421,102.7692
39433,120504,20240422,102.3426
39434,120504,20240423,102.483
39435,120504,20240424,101.7179
39436,120504,20240425,101.3922
39437,120504,20240426,101.2497
39438,120504,20240427,101.2497
39439,120504,20240428,101.2497
39440,120504,20240429,101.0932
39441,120504,20240430,102.8137
39442,120504,20240501,103.2105
39443,120504,20240502,103.7014
39444,120504,20240503,104.2498
39445,120504,20240504,104.2498
39446,120504,20240505,104.2498
39447,120504,20240506,104.8687
39448,120504,20240507,104.8461
39449,120504,20240508,104.6039
39450,120504,20240509,104.812
39451,120504,20240510,105.9414
39452,120504,20240511,105.9414
39453,120504,20240512,105.9414
39454,120504,20240513,107.0541
39455,120504,20240514,106.8825
39456,120504,20240515,107.6643
39457,120504,20240516,107.5351
39458,120504,20240517,107.6228
39459,120504,20240518,107.6228
39460,120504,20240519,107.6228
39461,120504,20240520,107.2296
39462,120504,20240521,107.1132
39463,120504,20240522,108.4437
39464,120504,20240523,108.5881
39465,120504,20240524,108.7739
39466,120504,20240525,108.7739
39467,120504,20240526,108.7739
39468,120504,20240527,107.4498
39469,120504,20240528,107.2124
39470,120504,20240529,107.0397
39471,120504,20240530,106.3147
39472,120504,20240531,106.3899
39473,120504,20240601,106.3899
39474,120504,20240602,106.3899
39475,120504,20240603,106.0426
39476,120504,20240604,106.1722
39477,120504,20240605,106.3409
39478,120504,20240606,105.5027
39479,120504,20240607,105.1867
39480,120504,20240608,105.1867
39481,120504,20240609,105.1867
39482,120504,20240610,105.3128
39483,120504,20240611,106.4734
39484,120504,20240612,106.7698
39485,120504,20240613,106.2031
39486,120504,20240614,106.6325
39487,120504,20240615,106.6325
39488,120504,20240616,106.6325
39489,120504,20240617,108.3063
39490,120504,20240618,109.2418
39491,120504,20240619,109.8272
39492,120504,20240620,110.5893
39493,120504,20240621,112.0604
39494,120504,20240622,112.0604
39495,120504,20240623,112.0604
39496,120504,20240624,113.1869
39497,120504,20240625,113.8128
39498,120504,20240626,114.9497
39499,120504,20240627,113.9172
39500,120504,20240628,112.4759
39501,120504,20240629,112.4759
39502,120504,20240630,112.4759
39503,120504,20240701,112.6899
39504,120504,20240702,112.8164
39505,120504,20240703,112.3345
39506,120504,20240704,113.214
39507,120504,20240705,111.4267
39508,120504,20240706,111.4267
39509,120504,20240707,111.4267
39510,120504,20240708,110.9596
39511,120504,20240709,110.5431
39512,120504,20240710,109.0155
39513,120504,20240711,110.5191
39514,120504,20240712,109.2586
39515,120504,20240713,109.2586
39516,120504,20240714,109.2586
39517,120504,20240715,108.7492
39518,120504,20240716,109.6801
39519,120504,20240717,110.3637
39520,120504,20240718,109.3468
39521,120504,20240719,110.0637
39522,120504,20240720,110.0637
39523,120504,20240721,110.0637
39524,120504,20240722,110.4023
39525,120504,20240723,112.7555
39526,120504,20240724,113.2163
39527,120504,20240725,113.1337
39528,120504,20240726,112.3403
39529,120504,20240727,112.3403
39530,120504,20240728,112.3403
39531,120504,20240729,111.663
39532,120504,20240730,110.9099
39533,120504,20240731,112.3171
39534,120504,20240801,112.3929
39535,120504,20240802,113.0128
39536,120504,20240803,113.0128
39537,120504,20240804,113.0128
39538,120504,20240805,114.5913
39539,120504,20240806,112.2903
39540,120504,20240807,113.6226
39541,120504,20240808,113.7368
39542,120504,20240809,114.2329
39543,120504,20240810,114.2329
39544,120504,20240811,114.2329
39545,120504,20240812,113.4599
39546,120504,20240813,112.765
39547,120504,20240814,113.3106
39548,120504,20240815,115.7785
39549,120504,20240816,116.8678
39550,120504,20240817,116.8678
39551,120504,20240818,116.8678
39552,120504,20240819,118.2404
39553,120504,20240820,118.1013
39554,120504,20240821,117.5384
39555,120504,20240822,116.792
39556,120504,20240823,116.3502
39557,120504,20240824,116.3502
39558,120504,20240825,116.3502
39559,120504,20240826,114.3217
39560,120504,20240827,113.6518
39561,120504,20240828,113.1499
39562,120504,20240829,113.0333
39563,120504,20240830,113.2231
39564,120504,20240831,113.2231
39565,120504,20240901,113.2231
39566,120504,20240902,113.6442
39567,120504,20240903,113.6879
39568,120504,20240904,113.1648
39569,120504,20240905,111.2796
39570,120504,20240906,110.7735
39571,120504,20240907,110.7735
39572,120504,20240908,110.7735
39573,120504,20240909,109.8843
39574,120504,20240910,110.3938
39575,120504,20240911,111.34
39576,120504,20240912,112.3234
39577,120504,20240913,113.1341
39578,120504,20240914,113.1341
39579,120504,20240915,113.1341
39580,120504,20240916,113.0592
39581,120504,20240917,112.5981
39582,120504,20240918,111.9163
39583,120504,20240919,110.4953
39584,120504,20240920,111.5236
39585,120504,20240921,111.5236
39586,120504,20240922,111.5236
39587,120504,20240923,111.4093
39588,120504,20240924,110.2483
39589,120504,20240925,109.5041
39590,120504,20240926,108.7261
39591,120504,20240927,108.8235
39592,120504,20240928,108.8235
39593,120504,20240929,108.8235
39594,120504,20240930,109.9095
39595,120504,20241001,109.6292
39596,120504,20241002,107.5284
39597,120504,20241003,107.4045
39598,120504,20241004,107.312
39599,120504,20241005,107.312
39600,120504,20241006,107.312
39601,120504,20241007,107.1546
39602,120504,20241008,106.6183
39603,120504,20241009,106.878
39604,120504,20241010,106.9956
39605,120504,20241011,107.0274
39606,120504,20241012,107.0274
39607,120504,20241013,107.0274
39608,120504,20241014,107.473
39609,120504,20241015,107.1216
39610,120504,20241016,106.7179
39611,120504,20241017,108.0805
39612,120504,20241018,108.6711
39613,120504,20241019,108.6711
39614,120504,20241020,108.6711
39615,120504,20241021,109.523
39616,120504,20241022,110.7708
39617,120504,20241023,111.3432
39618,120504,20241024,112.3165
39619,120504,20241025,110.8201
39620,120504,20241026,110.8201
39621,120504,20241027,110.8201
39622,120504,20241028,111.0771
39623,120504,20241029,110.9555
39624,120504,20241030,112.6675
39625,120504,20241031,113.6516
39626,120504,20241101,113.0798
39627,120504,20241102,113.0798
39628,120504,20241103,113.0798
39629,120504,20241104,113.5107
39630,120504,20241105,113.7374
39631,120504,20241106,114.2529
39632,120504,20241107,113.2894
39633,120504,20241108,113.7083
39634,120504,20241109,113.7083
39635,120504,20241110,113.7083
39636,120504,20241111,113.5383
39637,120504,20241112,113.8802
39638,120504,20241113,113.2134
39639,120504,20241114,112.6888
39640,120504,20241115,113.9202
39641,120504,20241116,113.9202
39642,120504,20241117,113.9202
39643,120504,20241118,112.9269
39644,120504,20241119,112.0151
39645,120504,20241120,112.0219
39646,120504,20241121,111.3193
39647,120504,20241122,110.5108
39648,120504,20241123,110.5108
39649,120504,20241124,110.5108
39650,120504,20241125,110.6704
39651,120504,20241126,109.2675
39652,120504,20241127,108.3563
39653,120504,20241128,110.3941
39654,120504,20241129,110.8995
39655,120504,20241130,110.8995
39656,120504,20241201,110.8995
39657,120504,20241202,110.2286
39658,120504,20241203,110.693
39659,120504,20241204,111.3056
39660,120504,20241205,112.344
39661,120504,20241206,112.276
39662,120504,20241207,112.276
39663,120504,20241208,112.276
39664,120504,20241209,113.3055
39665,120504,20241210,111.3442
39666,120504,20241211,110.3687
39667,120504,20241212,110.5853
39668,120504,20241213,110.9645
39669,120504,20241214,110.9645
39670,120504,20241215,110.9645
39671,120504,20241216,110.1326
39672,120504,20241217,110.4418
39673,120504,20241218,109.8925
39674,120504,20241219,109.681
39675,120504,20241220,110.7339
39676,120504,20241221,110.7339
39677,120504,20241222,110.7339
39678,120504,20241223,111.6827
39679,120504,20241224,110.7621
39680,120504,20241225,109.7907
39681,120504,20241226,109.4498
39682,120504,20241227,109.4804
39683,120504,20241228,109.4804
39684,120504,20241229,109.4804
39685,120504,20241230,108.9032
39686,120504,20241231,109.964
39687,120504,20250101,110.3583
39688,120504,20250102,110.8114
39689,120504,20250103,109.6371
39690,120504,20250104,109.6371
39691,120504,20250105,109.6371
39692,120504,20250106,110.8288
39693,120504,20250107,108.162
39694,120504,20250108,109.0168
39695,120504,20250109,109.9755
39696,120504,20250110,109.6135
39697,120504,20250111,109.6135
39698,120504,20250112,109.6135
39699,120504,20250113,110.9081
39700,120504,20250114,110.9036
39701,120504,20250115,111.022
39702,120504,20250116,111.4124
39703,120504,20250117,114.6469
39704,120504,20250118,114.6469
39705,120504,20250119,114.6469
39706,120504,20250120,116.0742
39707,120504,20250121,116.8544
39708,120504,20250122,115.9773
39709,120504,20250123,116.1842
39710,120504,20250124,115.4135
39711,120504,20250125,115.4135
39712,120504,20250126,115.4135
39713,120504,20250127,116.3134
39714,120504,20250128,116.5176
39715,120504,20250129,115.4273
39716,120504,20250130,115.5695
39717,120504,20250131,114.7662
39718,120504,20250201,114.7662
39719,120504,20250202,114.7662
39720,120504,20250203,114.9787
39721,120504,20250204,114.1697
39722,120504,20250205,114.2563
39723,120504,20250206,115.0744
39724,120504,20250207,115.0799
39725,120504,20250208,115.0799
39726,120504,20250209,115.0799
39727,120504,20250210,114.7431
39728,120504,20250211,115.0083
39729,120504,20250212,115.7773
39730,120504,20250213,114.7115
39731,120504,20250214,115.0348
39732,120504,20250215,115.0348
39733,120504,20250216,115.0348
39734,120504,20250217,116.4393
39735,120504,20250218,117.0903
39736,120504,20250219,117.2104
39737,120504,20250220,117.9344
39738,120504,20250221,118.467
39739,120504,20250222,118.467
39740,120504,20250223,118.467
39741,120504,20250224,119.3185
39742,120504,20250225,117.2681
39743,120504,20250226,115.7322
39744,120504,20250227,116.8226
39745,120504,20250228,115.3415
39746,120504,20250301,115.3415
39747,120504,20250302,115.3415
39748,120504,20250303,115.8104
39749,120504,20250304,115.5109
39750,120504,20250305,114.5596
39751,120504,20250306,114.9727
39752,120504,20250307,115.2362
39753,120504,20250308,115.2362
39754,120504,20250309,115.2362
39755,120504,20250310,117.4616
39756,120504,20250311,116.8764
39757,120504,20250312,118.4313
39758,120504,20250313,118.8613
39759,120504,20250314,118.2314
39760,120504,20250315,118.2314
39761,120504,20250316,118.2314
39762,120504,20250317,119.1291
39763,120504,20250318,119.7868
39764,120504,20250319,119.8865
39765,120504,20250320,120.2304
39766,120504,20250321,119.6607
39767,120504,20250322,119.6607
39768,120504,20250323,119.6607
39769,120504,20250324,118.8537
39770,120504,20250325,119.7142
39771,120504,20250326,119.5396
39772,120504,20250327,119.5169
39773,120504,20250328,119.874
39774,120504,20250329,119.874
39775,120504,20250330,119.874
39776,120504,20250331,120.2168
39777,120504,20250401,118.7722
39778,120504,20250402,120.1891
39779,120504,20250403,120.3797
39780,120504,20250404,120.2268
39781,120504,20250405,120.2268
39782,120504,20250406,120.2268
39783,120504,20250407,120.7468
39784,120504,20250408,121.0614
39785,120504,20250409,121.946
39786,120504,20250410,122.5892
39787,120504,20250411,123.4314
39788,120504,20250412,123.4314
39789,120504,20250413,123.4314
39790,120504,20250414,124.9753
39791,120504,20250415,126.018
39792,120504,20250416,125.9047
39793,120504,20250417,124.7283
39794,120504,20250418,126.6418
39795,120504,20250419,126.6418
39796,120504,20250420,126.6418
39797,120504,20250421,126.4418
39798,120504,20250422,125.9803
39799,120504,20250423,124.1294
39800,120504,20250424,124.5647
39801,120504,20250425,124.7928
39802,120504,20250426,124.7928
39803,120504,20250427,124.7928
39804,120504,20250428,123.1999
39805,120504,20250429,123.7572
39806,120504,20250430,123.2782
39807,120504,20250501,126.3033
39808,120504,20250502,125.7355
39809,120504,20250503,125.7355
39810,120504,20250504,125.7355
39811,120504,20250505,125.3185
39812,120504,20250506,124.4196
39813,120504,20250507,125.8946
39814,120504,20250508,125.5462
39815,120504,20250509,124.8105
39816,120504,20250510,124.8105
39817,120504,20250511,124.8105
39818,120504,20250512,125.6559
39819,120504,20250513,124.1995
39820,120504,20250514,124.9505
39821,120504,20250515,126.9946
39822,120504,20250516,127.6966
39823,120504,20250517,127.6966
39824,120504,20250518,127.6966
39825,120504,20250519,128.4833
39826,120504,20250520,129.5398
39827,120504,20250521,131.5757
39828,120504,20250522,133.0557
39829,120504,20250523,133.6416
39830,120504,20250524,133.6416
39831,120504,20250525,133.6416
39832,120504,20250526,134.7807
39833,120504,20250527,133.8007
39834,120504,20250528,134.7894
39835,120504,20250529,133.6683
39836,120504,20250530,133.3051
39837,120504,20250531,133.3051
39838,120504,20250601,133.3051
39839,120504,20250602,129.7969
39840,120504,20250603,130.3244
39841,120504,20250604,129.6534
39842,120504,20250605,130.9977
39843,120504,20250606,131.5171
39844,120504,20250607,131.5171
39845,120504,20250608,131.5171
39846,120504,20250609,132.8959
39847,120504,20250610,131.6999
39848,120504,20250611,132.9801
39849,120504,20250612,135.5427
39850,120504,20250613,136.5297
39851,120504,20250614,136.5297
39852,120504,20250615,136.5297
39853,120504,20250616,137.5556
39854,120504,20250617,137.8326
39855,120504,20250618,137.2671
39856,120504,20250619,138.263
39857,120504,20250620,136.5091
39858,120504,20250621,136.5091
39859,120504,20250622,136.5091
39860,120504,20250623,136.0772
39861,120504,20250624,134.0374
39862,120504,20250625,133.277
39863,120504,20250626,134.1029
39864,120504,20250627,134.7715
39865,120504,20250628,134.7715
39866,120504,20250629,134.7715
39867,120504,20250630,134.9016
39868,120504,20250701,135.1742
39869,120504,20250702,133.0132
39870,120504,20250703,132.6453
39871,120504,20250704,131.9186
39872,120504,20250705,131.9186
39873,120504,20250706,131.9186
39874,120504,20250707,131.2218
39875,120504,20250708,131.9856
39876,120504,20250709,131.0553
